location,count
Stephenville-Ern...,3
Santa Cruz-Viru ...,3
"Dearborn, MI",3
near Tsushima Island,3
"near Honolulu, HI",3
Imphal,3
Bulolo Airport (...,3
near Athens-Ellinikon...,3
Semarang Airport...,3
Laverton Airport...,3
Indianapolis Int...,3
near Dak Seang,3
Srinagar Airport...,3
U-Tapao Airport ...,3
Manchester-Ringw...,3
within Alaska,3
Jacksonville-Lit...,3
near Washington-Natio...,3
Providence-Theod...,3
Kwajalein Airpor...,3
White Plains-Wes...,3
Cochabamba,3
Funchal Airport ...,3
near Ekimchan,3
"near Cape Fear, NC, USA",3
"Sorido, Biak",3
Blackbushe Airpo...,3
MÃ©rida Airport ...,3
near Forres-Kinloss R...,3
MalmÃ¶-Bulltofta...,3
near London-Gatwick A...,3
near Bangkok-Don Muan...,3
near Kiev-Zhulhyany A...,3
near Dobodura,3
near Florencia,3
Pasco-Tri-Cities...,3
Port Hardy Airpo...,3
Gaborone-Sir Ser...,3
near Wewak,3
"near Newfoundland, Ca...",3
"Bethel Airport, ...",3
near Puerto Rico,3
near Frankfurt,3
Burbank/Glendale...,3
"near San Francisco, C...",3
near Oksibil Airport ...,3
Thandwe Airport ...,3
Porto Alegre Air...,3
Hampton-Langley ...,3
Friedrichshafen ...,3
Port Stanley Air...,3
Buffalo-Greater ...,3
Caracas,3
Bunia Airport (BUX),3
near ChÃ¢teaudun-Adva...,3
Houston-Sugar La...,3
Natal-Parnamirim...,3
near Windsor Locks-Br...,3
San Ramon,3
near Cozumel Airport ...,3
Prudhoe Bay/Dead...,3
near Saint Louis-Lamb...,3
Bandar Abbas Air...,3
Mumbai (Bombay),3
near Leros,3
Merauke-Mopah Ai...,3
near Phnom Penh,3
"Denver, CO",3
near Aden-Khormaksar ...,3
Anderson Municip...,3
near Rio de Janeiro-G...,3
Karachi-Mauripur...,3
near Phnom Penh-Poche...,3
Nouakchott Airpo...,3
Blenheim-Woodbou...,3
near Walikale,3
Flores-Santa Ele...,3
"near Gander Airport, ...",3
Quito,3
Los Roques Airpo...,3
near Benghazi,3
Basra Internatio...,3
Pastaza-Shell Me...,3
Los Angeles-Van ...,3
Hartford-Bradley...,3
Port Lyautey NAS...,3
Isle Of Man-Rona...,3
Vladivostok Airp...,3
Tingkawk Sakan,3
near Nassau Internati...,3
Vancouver-Coal H...,3
Damascus,3
Pleiku Airport (...,3
Bamako Airport (...,3
Houston-Ellingto...,3
near Brindisi,3
Louisville-Bowma...,3
Leith Hill,3
Blagoveshchensk ...,3
Belfast-Nutts Co...,3
near Kinshasa,3
Krasnodar Airpor...,3
Cotonou Airport ...,3
Jomsom Airport (...,3
Atlanta-DeKalb P...,3
near Magadan-13 Airport,3
Hawthorne Airpor...,3
Falmouth-Otis AF...,3
Aqaba Airport (AQJ),3
Pusan East (K-9)...,3
London-Northolt ...,3
near Bandundu Airport...,3
near Rees,3
Vail-Eagle Count...,3
Port Moresby,3
ChambÃ©ry Airpor...,3
Chicago-Executiv...,3
"near San Diego, CA, USA",3
Pratica di Mare ...,3
Lyon Satolas Air...,3
near Jalalabad Airpor...,3
near Las Palmas-Gando...,3
Olbia-Costa Smer...,3
Unknown,3
Unalaska Airport...,3
Sarasota-Bradent...,3
"Charleston, WV",3
Panagarh Airport,3
near Tiksi,3
Guri'el Airstrip,3
"near Bettles, AK",3
near Uman,3
"near Natal, Brazil",3
Nadi Internation...,3
South-West Pacific,3
Gibraltar-North ...,3
near Santiago de Comp...,3
Cebu Airport (CEB),3
Gander-RCAF Stat...,3
near Quito,3
near Kiev,3
near Angeles City-Cla...,3
Pilot Point Airp...,3
Skopje Airport (...,3
near Pleiku Airport (...,3
Bahrain Internat...,3
"near Fort Lauderdale, FL",3
North Sea,3
Rotterdam Airpor...,3
Cox's Bazar Airp...,3
Libreville Airpo...,3
Oulu Airport (OUL),3
Groesbeek,3
near Almaty Airport (...,3
near Lagos,3
near Albuquerque-Kirt...,3
"near Milwaukee, WI",3
near Tegucigalpa-Tonc...,3
"BelÃ©m Airport, ...",3
near Rionegro/MedellÃ...,3
Montserrat-John ...,3
George Town-Exum...,3
Fossvogur,3
near El Yopal,3
Nashville Intern...,3
Leicester East R...,3
Newbury-Greenham...,3
Fort Worth-Meach...,3
near Vologda,3
Pensacola Region...,3
near Billings-Logan I...,3
near Carentan,3
"Kenai Airport, A...",3
Kichwa Tembo Air...,3
Devil's Peak,3
Kiev,3
Port-au-Prince A...,3
Bembridge Airpor...,3
Tainan Airport (...,3
Waterbeach RAF S...,3
Osh Airport (OSS),3
Kingston-Palisad...,3
near Biskra Airport (...,3
Isfahan-Shahid B...,3
"near Fort Yukon, AK",3
Prince Albert Ai...,3
near Alexandria,3
"near Hawaii, USA",3
near Quonset Point NA...,3
near Kyaukpyu,3
Edmonton-Namao F...,3
Owi Island,3
Batagay Airport,3
Gerona-Costa Bra...,3
Riyadh-King Khal...,3
near Nabire,3
near Casablanca-Cazes...,3
near Attu Island-Casc...,3
Bovingdon RAF St...,3
Angra dos Reis A...,3
Dundo Airport (DUE),3
Algiers,3
Palmdale Air For...,3
Mukeiras Airport...,3
Agra,3
Tripoli,3
Puncak Jaya,3
near San Diego-Brown ...,3
near Adler/Sochi Airp...,3
Belo Horizonte-T...,3
near Saravane,3
Cafunfo Airport ...,3
Alice Springs Ai...,3
Mount Fuji,3
Limbang Airport ...,3
Charleston-Kanaw...,3
"near Mendoza, MD",3
Salisbury Airpor...,3
Saint Thomas-Har...,3
Newcastle Airpor...,3
New York-Floyd B...,3
near Havana,3
Managua Airport ...,3
near Pao-Shan,3
Phoenix-Deer Val...,3
near Kisumu,3
Doro Airstrip,3
Neubiberg Air Base,3
"Lake Michigan, MI",3
Karaganda Airpor...,3
"near West Palm Beach, FL",3
near AsunciÃ³n-Silvio...,3
Brisbane-Archerf...,3
near Trinidad Airport...,3
Cochin Airport (...,3
near Nairobi-Jomo Ken...,3
Mogadishu,3
near Mouzaia,3
"Key West NAS, FL...",3
Antwerpen-Deurne...,3
Katowice-Pyrzowi...,3
Dak To,3
Phnom Penh Airpo...,3
near Cebu-Lahug Airport,3
Jayapura-Sentani...,3
"near Block Island, RI",3
Lome Airport (LFW),3
near Fort Hertz,3
Blackpool Airpor...,3
Santiago,3
Brownwood Airpor...,3
near Leeds/Bradford A...,3
Lae,3
near Trinidad,3
"near Homer, AK",3
Wake Island Airp...,3
Amritsar-Raja Sa...,3
Lydda Airport (TLV),3
near Singapore-Changi...,3
Hollywood-Lockhe...,3
Magadan Airport ...,3
Port Vila-Bauerf...,3
near Yerevan,3
Calcutta,3
Iquitos Airport ...,3
Aldermaston-USAA...,3
La Paragua Airport,3
Itaituba Airport...,3
Lima-J Chavez In...,3
Denpasar Bali-Ng...,3
near Nicosia Airport ...,3
near Caracas,3
"Everglades, FL",3
Baghdad Internat...,3
Trabzon Airport ...,3
MalÃ©-Velana Int...,3
near Addis Ababa-Bole...,3
Dodewaard,3
Bandar Lampung-B...,3
Parque Nacional ...,3
"Shreveport, LA",3
Thompson Airport...,3
Antananarivo-Iva...,3
near Damascus,3
Brisbane Interna...,3
George Airport (...,3
near Warszawa-Okecie ...,3
"Ogden-Hill AFB, ...",3
San JosÃ©,3
Telluride Airpor...,3
near Aldan Airport (ADH),3
near Newark Internati...,3
Munich,3
Lashio Airport (...,3
Guayaramerin Air...,3
Bergamo-Orio Al ...,3
Tarakan-Juwata A...,3
near Baku Airport (BAK),3
GoiÃ¢nia-Santa G...,3
"near Key West, FL",3
near Apiay Air Base (...,2
Panama City-Pait...,2
Islamabad,2
Kearney Regional...,2
Dessau,2
near Mwanza Airport (...,2
Simra Airport (SIF),2
"Amlia Island, AK",2
Sacramento-McCle...,2
Merced-Castle AF...,2
near Karachi,2
"near Esquel Airport, ...",2
Kham Duc,2
Nabire Airport (...,2
"Novoyuryevka, Ni...",2
near Atlanta-DeKalb P...,2
Gary Regional Ai...,2
near Limburg,2
near Lyneham-RAF Stat...,2
San Salvador-Com...,2
"Homestead AFB, F...",2
"near Bishop Airport, ...",2
Monterrey-Genera...,2
Burnsville-Mount...,2
Luabo,2
Bacolod Airport ...,2
"Porto Alegre, RS",2
Tokyo,2
"Dagupan, Luzon",2
near Tshikapa,2
Bucaramanga-Gome...,2
Semipalatinsk Ai...,2
Kaufbeuren,2
Acapulco-Alvarez...,2
Greenville-Donal...,2
San Felipe Airport,2
"near Belo Horizonte, MG",2
Qala i Naw Airpo...,2
Mount Helmos,2
Penticton Airpor...,2
near Resolute Airport...,2
"Groton, CT",2
near Fuzhou,2
Dnepropetrovsk A...,2
near Noumea-Tontouta ...,2
Gwangju (Kwangju...,2
near Puerto Montt-Mar...,2
Marsaxlokk Bay,2
Ganges Harbor Ai...,2
near Leningrad,2
Shamattawa Airpo...,2
near ReykjavÃ­k/Kefla...,2
Farnborough Airp...,2
near Kiunga,2
"Blunsdon, Wiltshire",2
near Vilnius,2
"near Pensacola, FL [G...",2
Coari-Urucu Airp...,2
Port of Spain-Pi...,2
Spokane-Fairchil...,2
near Kyzyl,2
near Tambov,2
Kenyam Airstrip,2
Blue River Airpo...,2
near Denver Internati...,2
near Oakland Internat...,2
near Bunia Airport (BUX),2
Amarillo Interna...,2
near Irkutsk-2 Airport,2
"Grand Canyon, AZ",2
near Atlanta-Fulton C...,2
"CFB Summerside, ...",2
"near Appleton, WI",2
LuleÃ¥-Kallax Ai...,2
"Punta Indio, BA",2
Jeremie Airport ...,2
Omsukchan Airport,2
"near Mackall AAF, NC",2
St. Augustine Ai...,2
near Pueblo Memorial ...,2
"near Newark Airport, ...",2
"near Iliamna, AK",2
Sebha Airport (SEB),2
Puerto Cabezas A...,2
"Buffalo, NY",2
Filton Airport (...,2
Crosby RAF Station,2
Iquitos-Coronel ...,2
"Brisbane, QLD",2
Hakodate Airport...,2
Palma de Mallorca,2
near Tamanrasset Airp...,2
"near Fairbanks, AK",2
Melun/Villaroche...,2
Boscombe Down RA...,2
"near Oahu Island, HI,...",2
near Las Palomas,2
Beef Island Airp...,2
near Napoli,2
Dhaka-Tejgaon Ai...,2
Jammu-Satwari Ai...,2
Ust-Nem,2
Pacific,2
near Taichung-Ching C...,2
near Hemsbach,2
Baguio-Loakan Ai...,2
near Freeport-Grand B...,2
near Altamira Airport...,2
near Karaganda Airpor...,2
"near Da Nang, Vietnam...",2
near Wien-Schwechat I...,2
near Santa LucÃ­a Air...,2
near Ilaga Airport (ILA),2
Khartoum Airport...,2
"Recife, PE",2
Oakland Municipa...,2
near Cairo West Air Base,2
"Barreiras, BA",2
Su Won (K-13) Ai...,2
Spanish Fork-Spr...,2
Warner Robins-Ro...,2
Palmerston North...,2
Kano Internation...,2
"Dallas, TX",2
"near Manila, Philippines",2
Stephenville Int...,2
Niamey,2
"near Hemingford, NE",2
near Colorado-Springs...,2
Mannheim Airport...,2
near Arnhem,2
near Brisbane-Archerf...,2
Bhairawa Airport...,2
Lourdes-de-Blanc...,2
near Ust-Kulom,2
Mombasa-Moi Inte...,2
"near Harlem, MT",2
Dergaon,2
Jeddah,2
near Amalfi,2
near Monterrey,2
near Aachen,2
Eufaula-Weedon F...,2
Mangalore Airpor...,2
Rajkot-Civil Air...,2
Caracas/La Carlo...,2
Reek,2
"Grosse Ile NAS, MI",2
Coral Harbour Ai...,2
"near San Fransisco, C...",2
within Greenland,2
near Semipalatinsk,2
Aurillac Airport...,2
Montrose County ...,2
"Sullom Voe, Shet...",2
Colombo-Katunaya...,2
Athens Airport (...,2
near Jaffna-Palaly AF...,2
near Gibraltar-North ...,2
Urumqi Airport (...,2
Berne-Belp Airpo...,2
Meridian-Key Fie...,2
Miami-Dade Colli...,2
Astana Internati...,2
Enarotali Airpor...,2
near Roma,2
Dakar-LÃ©opold S...,2
near Borja,2
"near Okinawa, Japan",2
Ayuy Airstrip,2
near Myingyan,2
Wigsley RAF Station,2
Bladel,2
near Fethiye,2
near Athens,2
Darwin RAAF Stat...,2
Greenville Downt...,2
"Emerald Airport,...",2
Batam-Hang Nadim...,2
Caribou Horn Lak...,2
near Goma Airport (GOM),2
near Pickle Lake Airp...,2
Palembang,2
Rotterdam-Waalha...,2
near Kokoda Airport (...,2
Dudinka,2
near Krasnoyarsk Airp...,2
near Anapa [Black Sea],2
Palangkaraya-Tji...,2
Kiel-Holtenau Ai...,2
Minneapolis-Flyi...,2
Dak To Airfield,2
near Bahrain Airport ...,2
Riswickhof,2
Khabarovsk-Novy ...,2
Enugu Airport (ENU),2
EspirÃ­tu Santo-...,2
Black Sea,2
Tehran,2
Aguadilla-Ramey ...,2
Trujillo Airport...,2
North Pole,2
Panama City,2
Yuma Internation...,2
Caranavi,2
near Osaka-Itami Air ...,2
Sioux Gateway Ai...,2
Los Angeles Muni...,2
near Nukus,2
near Zahedan,2
near Membury USAAF St...,2
near Marville RCAF St...,2
Davao-Mati Airpo...,2
Durango-La Plata...,2
near Toronto Internat...,2
near Nassau,2
San Andres Islan...,2
Barbers Point NA...,2
CuraÃ§ao-Hato In...,2
Madrid Air Base,2
"near Cairns Airport, ...",2
near Cyprus,2
Caribbean,2
Santa Barbara Mu...,2
Riga-Spilve Airport,2
Jalal-Abad Airport,2
near Hopkinsville-For...,2
Rubkona Airport,2
Deadman's Cay Ai...,2
Deputatskiy Airport,2
Curitiba-Afonso ...,2
Bordeaux,2
"near Carson City, NV",2
near Saint Thomas-Cyr...,2
near Hannover,2
Lundazi District,2
near Sibiu Airport (SBZ),2
near Phuket Internati...,2
near Iwo Jima,2
near Mount Hagen,2
"near Posadas Airport,...",2
Trenton Canadian...,2
Thangool Airport...,2
Medan-Kualanamu ...,2
CapurganÃ¡ Airpo...,2
Rotterdam/The Ha...,2
near Leiden,2
near Spokane Internat...,2
Ibiza Airport (IBZ),2
near Garut,2
Dire Dawa Airpor...,2
Ballykelly RAF S...,2
Dire Dawa-Aba Te...,2
near Spokane-Felts Fi...,2
Mount Clemens-Se...,2
Sea of Japan,2
Mont Canigou,2
El Paso-Biggs AA...,2
"Medford, NJ",2
near North Adams-Harr...,2
Gilgit Airport (...,2
La Ceiba Airport...,2
Jorhat-Rowriah A...,2
near Fort McMurray Ai...,2
Sumburgh Airport...,2
Las Vegas-North ...,2
near Manaus-Aeroclube...,2
near Poroslitsy villa...,2
Salta-MartÃ­n Mi...,2
near Menongue Airport...,2
near Salalah,2
near Wiesbaden Air Ba...,2
Santiago-Los Cer...,2
TÃ©bessa Airport...,2
near Roswell-Walker A...,2
Rouen,2
"near Vancouver, BC",2
San Borja-Capita...,2
CÃ³rdoba-Pajas B...,2
near East Midlands Ai...,2
near Johnston Island ...,2
La Crosse Munici...,2
near Valparaiso-Eglin...,2
Londrina Airport...,2
"Oakland Range, CA",2
Fairbanks-Ladd A...,2
El Palomar Air B...,2
Lensk,2
Lima,2
within Nicaragua,2
Great Sitkin Isl...,2
near SÃ£o Paulo-Virac...,2
near Bien Hoa Air Base,2
near Wichita-McConnel...,2
Mabuiag Island A...,2
"General Pacheco, BA",2
near Houston-William ...,2
near Jorhat,2
Tourane,2
near Swinderby RAF St...,2
Sparrevohn Air F...,2
LourenÃ§o Marque...,2
Ahmedabad Airpor...,2
Bukhara Airport ...,2
"Yellowknife, NT",2
near Reykjavik,2
near Utila Airport (UII),2
near Indianapolis Reg...,2
"near Townsville, QLD",2
Comodoro Rivadav...,2
Mirny,2
Toluca-Licenciad...,2
Roosevelt Roads-...,2
Ekron-Tel Nof Ai...,2
Benin City Airpo...,2
Richards Bay,2
near Prescott Airport...,2
near Akyab,2
NAS Trinidad,2
Rabaul-Lakunai A...,2
Nagoya-Komaki In...,2
"Alliance AAF, NE...",2
Karlovy Vary Air...,2
near Stalingrad Airpo...,2
near Kutaisi,2
near Cleveland-Burke ...,2
near Paris,2
near Hailey-Sun Valle...,2
near Wadi Halfa,2
near La Spezia,2
near Khvoinaya Airport,2
Constantine-Ain ...,2
Naryan-Mar Airpo...,2
South Weymouth N...,2
near Funchal Airport ...,2
Ipiales Airport ...,2
Leningrad-Shosse...,2
Pearl Harbor NAS...,2
near Pegu,2
near CuliacÃ¡n-Fedl d...,2
Abbotsford Airpo...,2
near Milano,2
Ivano-Frankovsk ...,2
near Khost Airport (KHT),2
near Gao Airport (GAQ),2
Abu Dhabi Intern...,2
near Mogadishu Intern...,2
Ivanovo-Severny ...,2
Chengtu,2
Mwanza Airport (...,2
near Salamaua,2
Nuuk Airport (GOH),2
"Charleston, SC",2
Katwijk,2
near Valledupar Airpo...,2
near Gologhat,2
near Alma-Ata,2
"Chico Airport, C...",2
Kapuskasing Airp...,2
Oshawa Municipal...,2
Lubumbashi Inter...,2
Portsmouth Airpo...,2
Pingtung Air Bas...,2
near Tampico-Gen F Ja...,2
Jolo Airport (JOL),2
near Tiksi Airport (IKS),2
near Petrozavodsk Air...,2
Neryungri Airpor...,2
Tenerife-Norte L...,2
Smyrna-Sewart AF...,2
near Lusaka Airport (...,2
Cooktown Airport...,2
Manda Bay-Camp S...,2
Varazdin,2
near Wamena Airport (...,2
near Batagay Airport ...,2
near Heidelberg,2
near Madrid-Barajas A...,2
Mawnubyin,2
near Monrovia,2
Wick Airport (WIC),2
near La Paragua,2
near Shreveport-Barks...,2
near Long Tieng Airstrip,2
Durban,2
Saint Pierre Air...,2
Cochabamba-J Wil...,2
near Pakse,2
Ross Ice Shelf,2
Arequipa Airport...,2
McMurdo Sound,2
Brussel-Haren Ai...,2
near Managua Airport ...,2
Rhenen,2
near Monterrey-Gen Ma...,2
"Houston, TX",2
Jackson-McKellar...,2
near Samarkand Airpor...,2
Hubli Airport (HBX),2
near Barzas,2
near Trapani,2
near Lalmanirhat,2
Toronto-Buttonvi...,2
Okinawa,2
Des Moines Airpo...,2
near Santiago-Los Cer...,2
Enewetak Island ...,2
"near Rechitsa, Gomel ...",2
Broadwell RAF St...,2
near Juneau Internati...,2
Lahore-Allama Iq...,2
"Philadelphia, PA",2
near New York-Floyd B...,2
Fort Smith Airpo...,2
Santa Marta-SimÃ...,2
ReykjavÃ­k RAF S...,2
near Pisa-Arturo dell...,2
TucumÃ¡n Airport...,2
near Columbus-Rickenb...,2
near Paraparaumu Airp...,2
Los Angeles-Mine...,2
near Pittsburgh-Alleg...,2
near Kunduz,2
BÃ¥tsfjord Airpo...,2
"near Augusta, GA",2
Bangui Airport (...,2
"near Flagstaff, AZ",2
Genoa-Cristoforo...,2
Lake Sivash,2
Rumbek,2
"near Savannah, GA",2
"Chesapeake Bay, MD",2
Uktus Airport,2
near Zyryanka,2
Tabriz Airport (...,2
Macon-Lewis B. W...,2
near BÃ©ziers,2
Bombay-Juhu Airport,2
near Mariquita Airpor...,2
near Orsova,2
Bangor Internati...,2
Perris Valley Ai...,2
near Minsk-1 Internat...,2
near British Columbia,2
RÃ­o Gallegos In...,2
Melilla,2
"Auburn, AL",2
Heston Airport,2
"near Palmdale, CA",2
SÃ£o Paulo/Campi...,2
Arusha Airport (...,2
Biggin Hill Airp...,2
near Guatemala City,2
Saigon-Tan-Son-N...,2
Minsk-1 Airport ...,2
Waller Field,2
Takoradi Airport...,2
"Pedro Afonso, GO",2
"near Slater, MO",2
Oradea Airport (...,2
near Inje,2
"Belleville, IL",2
near Lyon,2
"near MarabÃ¡, PA",2
Himalaya Mountains,2
Biarritz Parme A...,2
Medellin,2
Savusavu Airport...,2
Belize City-Phil...,2
near Tsili Tsili,2
near Wangerooge [Nort...,2
Ust-Kut Airport ...,2
Hannover,2
near Mirny Ice Station,2
Pittsburgh-Great...,2
near Santiago-Antonio...,2
Porto Nacional A...,2
Red Lake Airport...,2
near Bonn,2
Guadalajara-Don ...,2
Indore Airport (...,2
"Great Salt Lake, UT",2
Elizabethville A...,2
Cork Airport (ORK),2
"Aspen Airport, C...",2
Gia Nghia,2
"Long Beach, CA",2
"Manaus Air Base,...",2
Tula Airport (TYA),2
near Hollywood-Lockhe...,2
near San Antonio de P...,2
BodÃ¸ Airport (BOO),2
"near Cape Canaveral, ...",2
SÃ£o JosÃ© dos C...,2
near Novosibirsk-Tolm...,2
Cochin Internati...,2
Madrid,2
near Lai Chau,2
near Huambo,2
Bor Airport,2
near Hoa Binh,2
Berkel en Rodenrijs,2
Udon Thani Airpo...,2
Kawthaung Airpor...,2
Samarkand region,2
Gorna Oryakhovitsa,2
near Delhi-Safdarjung...,2
Omsk,2
Mont Blanc,2
near Minneapolis-St. ...,2
near San Luis PotosÃ­...,2
near Colombo-Bandaran...,2
Avon Park Munici...,2
CorumbÃ¡ Interna...,2
Santa Monica Air...,2
"near Truscott, WA",2
between Iceland ...,2
Honiara-Henderso...,2
Boxtel,2
near Zheng Zou Air Base,2
near SÃ£o TomÃ© Islan...,2
"Kenora Airport, ...",2
Isfahan Airport ...,2
Khost Airport (KHT),2
near Puerto Cabezas,2
"near Fort Lauderdale,...",2
near Tingkawk Sakan,2
Delhi,2
near Leningrad-Rzhevk...,2
near Putao Airport (PBU),2
Mangalore-Bajpe ...,2
AgadÃ¨s Airport ...,2
near Roxas,2
near Juba,2
Tuguegarao Airpo...,2
"MorÃ³n, BA",2
near Sainte-MÃ¨re-Ãg...,2
near Suez,2
San Borja Airpor...,2
Beijing,2
"near Honolulu, HI, USA",2
Okinawa-Naha AFB...,2
London-Biggin Hi...,2
Horn Island Airp...,2
Mount Hagen,2
near Seattle/Tacoma I...,2
El Desengano,2
Luxor Air Base,2
Ciudad Victoria ...,2
Shabunda Airport,2
Guayaquil,2
Brunswick-Glynco...,2
near Bergamo-Orio Al ...,2
"Natal, RN",2
near Whitehorse Airpo...,2
Prague,2
Kontum Airport (...,2
Bentwaters RAF S...,2
Edelweiler,2
Kangiqsujuaq Air...,2
Schofields Airpo...,2
Santo Domingo-He...,2
near Toledo-Express A...,2
Eindhoven Airpor...,2
near Qatar,2
near Latakia-Khmeimim...,2
near Buunderkamp,2
Athens,2
Kigali Internati...,2
Northwood,2
near Donetsk,2
"Charleston AFB, ...",2
BogotÃ¡-Techo Ai...,2
near Birobidzhan,2
near Chicago-Executiv...,2
near JÃ¶nkÃ¶ping Airp...,2
near Riverside-March ...,2
Calgary Municipa...,2
Stornoway Airpor...,2
near Ankara,2
near Port Harcourt Ai...,2
San Carlos de Ba...,2
Great Slave Lake...,2
Nouakchott-Oumto...,2
Poughkeepsie-Dut...,2
Bari,2
Wertheim am Main...,2
"Carp Airport, ON...",2
near Jersey-States Ai...,2
near Lai Khe,2
near Tacoma-McChord A...,2
Saskatoon Airpor...,2
"Argentia-NAS, NL...",2
Orlando Executiv...,2
Tres Esquinas Ai...,2
between Tontouta...,2
Barcelona,2
Port of Spain,2
Tobin Creek Airs...,2
near Hualien Airport ...,2
Hanoi-Gia Lam Ai...,2
near Palana Airport,2
near Turrialba Volcano,2
"near Grenada AAB, MS",2
near Bangui Airport (...,2
Grand Canyon-Nat...,2
Melbourne-Essend...,2
Johnston Island ...,2
near Colina,2
near Egyptian coast,2
near Chania-SoÃºda Ai...,2
Pavlodar Airport...,2
"Buenos Aires, BA",2
D-59 Station,2
near Kano-Aminu Kano ...,2
near South Caicos Int...,2
near Wiesbaden AFB (WIE),2
near Taitung,2
Dikson Airport (...,2
Rochester-Monroe...,2
near Stavanger-Sola A...,2
Miles City Munic...,2
Belo Horizonte/P...,2
Saigon,2
near Fassberg,2
near Kiev-Borispol Ai...,2
near SÃ¸nderborg,2
AragarÃ§as Airpo...,2
near Urumqi Airport (...,2
"near San Francisco, CA",2
"near Albany Airport, ...",2
LÃ©on,2
"near Timmins Airport,...",2
Patna Airport (PAT),2
near Greenland,2
Goa-Dabolim Airp...,2
Swartkop Air Base,2
Okinawa-Naha Air...,2
Yida Airstrip,2
Fort de France-L...,2
"near Charleston AFB, ...",2
Scaramanga,2
Adar Yel,2
near Basra,2
"near Argentia NAS, NL...",2
near Reading Municipa...,2
near Astrakhan,2
Matsushima Air Base,2
"near Ukiah, CA",2
Norman Wells Air...,2
Iwo Jima Air Bas...,2
Kingston Airport...,2
"near Cape May, NJ, USA",2
"Burbank, CA",2
"near Missoula, MT",2
Shenyang Airport...,2
near KÃ¶ln-Butzweiler...,2
Saipan,2
Rhinelander-Onei...,2
Machuka,2
near Azores Islands,2
"near La Plance, near ...",2
Hooper Bay Airpo...,2
Enugu,2
near Swartkop Air For...,2
"near Boise, ID",2
near Dutch coast [Nor...,2
Cherry Point MCA...,2
Kazan Airport (KZN),2
near Tangier Airport ...,2
"near Togiak, AK",2
near Bimini,2
Bandung-Husein S...,2
"near Alamosa, CO",2
within Beni Department,2
Aalborg Airport ...,2
Helsinki-Malmi A...,2
Long Beach Airpo...,2
Krasnoselkup Air...,2
Sverdlovsk Airpo...,2
Owi Airfield,2
near Iwo Jima Air Bas...,2
Graham Bell Isla...,2
"Timmins Airport,...",2
near Kurmitola,2
near MedellÃ­n,2
near El Yopal Airport...,2
near Batagay,2
Reggio Calabria ...,2
near Bukoba Airport (...,2
near Omsukchan,2
"near Uberaba Airport,...",2
near Richardson Lakes,2
Ajaccio-Campo de...,2
"near Curitiba, PR",2
Santiago del Est...,2
near Francistown Airp...,2
Bankstown Airpor...,2
Kamina Airport (...,2
"Gimli Airport, M...",2
Chachapoyas Airp...,2
Kananga Airport ...,2
Soddu Airport (SXU),2
"near Dakar, Senegal",2
near El Adem RAF Station,2
"near Butte, MT",2
Taiwan,2
Jacksonville Int...,2
near Shamshernagar,2
Humboldt Bay,2
Arauca Airport (...,2
near Surgut Airport (...,2
near Culebra Airport ...,2
near Leningrad-Shosse...,2
Aktyubinsk Airpo...,2
Patkai Range,2
Finschhafen Airf...,2
near Vrbovec,2
near RzeszÃ³w,2
near AsunciÃ³n,2
near Belgrade,2
Casablanca-Cazes...,2
Hoengseong Air B...,2
Kunming (KMG),2
"near Bronson Creek, BC",2
near Charlotte-Dougla...,2
near San AndrÃ©s,2
"near Indio, CA",2
Sea Island RCAF ...,2
near Anchorage Intern...,2
Topeka-Forbes AF...,2
Belfast,2
"near Riverside, CA",2
Managua-Las Merc...,2
Lhokseumawe-Mali...,2
"Gullesfjordbotn,...",2
"Washington, DC",2
Campina Grande A...,2
"Tandil Airport, ...",2
Masbate Airport ...,2
near Senlis,2
Izhevsk Airport ...,2
near Poza Rica-Tajin ...,2
near Toulon,2
Southampton,2
Canton Island Ai...,2
"near Arlington, WA",2
near Mwingi,2
near Libya,2
Laja Airport,2
Sault Ste Marie ...,2
Fort Lamy Airpor...,2
